Education (EDUC),EDUC 249C,Foundations in Reading (Learning from Text) for Secondary Schools,3
Education (EDUC),EDUC 250A,Qualitative Research in Language/Literacy Education,3
Education (EDUC),EDUC 250B,Second Language Acquisition: Concepts and Theories,3
Education (EDUC),EDUC 250C,Discourse Analysis,3
Education (EDUC),EDUC 250D,Language and Identity,3
Education (EDUC),EDUC 250E,Multilingualism,3
Education (EDUC),EDUC 252A,Reading Research: Sociocognitive Perspective,3
Education (EDUC),EDUC 252B,The Ethnography of Reading,3
Education (EDUC),EDUC 253A,Research in Writing,3
Comparative Literature (COM LIT),COM LIT 300,Supervised Teaching in Comparative Literature,1 - 4
Comparative Literature (COM LIT),COM LIT 375,Methods of Teaching Literature and English Composition-Comparative Literature,2
Comparative Literature (COM LIT),COM LIT 601,Individual Study for Master's Students,1 - 8
Comparative Literature (COM LIT),COM LIT 602,Individual Study for Doctoral Students,1 - 8
Computer Science (COMPSCI),COMPSCI 197,Field Study,1 - 4
Computer Science (COMPSCI),COMPSCI 198,Directed Group Studies for Advanced Undergraduates,1 - 4
College Writing Program (COLWRIT),COLWRIT 140A,Readings on Creative Writing,3
College Writing Program (COLWRIT),COLWRIT 140B,Seminar-Workshop in Creative Writing,3
College Writing Program (COLWRIT),COLWRIT 141,Seminar-Workshop on Creative Writing: The Novel,3
College Writing Program (COLWRIT),COLWRIT 150AC,Researching Water in the West: Its Presence&#44; Its Absence&#44; and Its Consequences for the Peoples of California,3
College Writing Program (COLWRIT),COLWRIT 151,Introduction to Principles of Professional Communication,3
College Writing Program (COLWRIT),COLWRIT 152,Advanced Professional Communication,3
Architecture (ARCH),ARCH 39L,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39M,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39N,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39O,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39P,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39Q,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39R,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39S,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39T,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39U,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39V,Freshman/Sophomore Seminar,2 - 4
American Studies (AMERSTD),AMERSTD 121,Photography in America,4
American Studies (AMERSTD),AMERSTD C125,American Media and Global Politics,3
American Studies (AMERSTD),AMERSTD 130Y,Tribal Sovereignty,1
American Studies (AMERSTD),AMERSTD 131Y,Native American Indian Literatures,1
American Studies (AMERSTD),AMERSTD C132B,Intellectual History of the United States since 1865,4
American Studies (AMERSTD),AMERSTD 132Y,Native American Indian Autobiographies,1
American Studies (AMERSTD),AMERSTD 133Y,Native America Today,1
American Studies (AMERSTD),AMERSTD C134,Information Technology and Society,4
American Studies (AMERSTD),AMERSTD 134Y,American Painting at the Fine Arts Museums of San Francisco,1
American Studies (AMERSTD),AMERSTD 135Y,The Beats in San Francisco,1
African American Studies (AFRICAM),AFRICAM 7B,Elementary Wolof,4
African American Studies (AFRICAM),AFRICAM 8A,Intermediate Wolof,4
African American Studies (AFRICAM),AFRICAM 8B,Intermediate Wolof,4
African American Studies (AFRICAM),AFRICAM 9A,Advanced Wolof,4
African American Studies (AFRICAM),AFRICAM 9B,Advanced Wolof,4
African American Studies (AFRICAM),AFRICAM 10A,Intermediate Swahili,4
African American Studies (AFRICAM),AFRICAM 10B,Intermediate Swahili,4
Anthropology (ANTHRO),ANTHRO R5B,Reading and Composition in Anthropology,4
Anthropology (ANTHRO),ANTHRO 10AC,The California Frontier,4
Anthropology (ANTHRO),ANTHRO 15,Seminar in Physical Anthropology,3
Anthropology (ANTHRO),ANTHRO 24,Freshman Seminar,1
Anthropology (ANTHRO),ANTHRO 84,Sophomore Seminar,1 or 2
Anthropology (ANTHRO),ANTHRO 98,Directed Group Study,1 - 4
Anthropology (ANTHRO),ANTHRO 99,Supervised Independent Study and Research,1 - 4
Anthropology (ANTHRO),ANTHRO C100,Human Paleontology,5
Anthropology (ANTHRO),ANTHRO C103,Introduction to Human Osteology,6
Anthropology (ANTHRO),ANTHRO 104L,Advanced Human Osteology Laboratory,1 - 4
Anthropology (ANTHRO),ANTHRO 105,Primate Evolution,4
Anthropology (ANTHRO),ANTHRO 106,Primate Behavior,4
Anthropology (ANTHRO),ANTHRO N106,Primate Social Behavior,3
Anthropology (ANTHRO),ANTHRO 107,Evolution of the Human Brain,4
History (HISTORY),HISTORY 164A,Modern European Intellectual History: European Intellectual History from Renaissance to Enlightenment,4
History (HISTORY),HISTORY 164B,Modern European Intellectual History: European Intellectual History from Enlightenment to 1870,4
History (HISTORY),HISTORY 164C,Modern European Intellectual History: European Intellectual History 1870 to the Present,4
History (HISTORY),HISTORY S164B,Social History of Western Europe,4
History (HISTORY),HISTORY 165A,Topics in Modern European History: The Reformations of Christendom,4
History (HISTORY),HISTORY 165B,Topics in Modern European History: The World&#44; the Picture&#44; and the Page: The Revolution in European Culture since the late 18th Century,4
History (HISTORY),HISTORY 165D,The Social and Cultural History of Early Modern Europe,4
History (HISTORY),HISTORY 166A,Modern France: Early Modern France to 1715,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C216,Freshwater Ecology,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C220,Stable Isotope Ecology,5
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 222,Surface and Colloid Chemistry of Natural Particles,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C225,Isotopics,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 226,Interdisciplinary Food and Agriculture Studies,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 227,Science Communication,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 228,Advanced Topics in Biometeorology and Micrometeorology,2
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 230,Sociology of Agriculture,4
English (ENGLISH),ENGLISH 198BC,Berkeley Connect,1
English (ENGLISH),ENGLISH 199,Supervised Independent Study for Advanced Undergraduates,1 - 4
English (ENGLISH),ENGLISH 200,Problems in the Study of Literature,4
English (ENGLISH),ENGLISH 201B,Topics in the History of the English Language,4
English (ENGLISH),ENGLISH 203,Graduate Readings,4
English (ENGLISH),ENGLISH 205A,Old English,4
English (ENGLISH),ENGLISH 205B,Old English,4
Earth and Planetary Science (EPS),EPS C292,Planetary Science Seminar,1
Earth and Planetary Science (EPS),EPS C295Z,Energy Solutions: Carbon Capture and Sequestration,3
Earth and Planetary Science (EPS),EPS 298,Directed Group Study for Graduates,1 - 9
Earth and Planetary Science (EPS),EPS C301,Communicating Ocean Science,4
Earth and Planetary Science (EPS),EPS 375,Professional Preparation: Supervised Teaching of Geology and Geophysics,1 - 6
Economics (ECON),ECON 208,Microeconomic Theory Seminar,3
Economics (ECON),ECON 209A,Theory and Application of Non-Cooperative Games,3
Economics (ECON),ECON 209B,Theory and Application of Non-Cooperative Games: II,3
Economics (ECON),ECON 210A,Introduction to Economic History,3
Economics (ECON),ECON 210B,Topics in European Economic History,3
Economics (ECON),ECON 210C,Topics in American Economic History,3
Economics (ECON),ECON 211,Seminar in Economic History,3
Economics (ECON),ECON 215A,Political Economics,3
Economics (ECON),ECON 215B,Political Economics,3
Economics (ECON),ECON C215A,Political Economics,3
Economics (ECON),ECON C215B,Political Economics,3
Economics (ECON),ECON 217,Risk Seminar,3
Education (EDUC),EDUC 257,Theoretical Foundations for the Cultural Study of Sport in Education,3
Education (EDUC),EDUC 258,Academic Support Services for Student Athletes,3
Education (EDUC),EDUC 260A,Issues in Educational Administration and Policy,3
Education (EDUC),EDUC 260C,Issues in Urban Educational Leadership I,1
Education (EDUC),EDUC 260D,Issues in Urban Educational Leadership,1
Education (EDUC),EDUC 260E,Good Schools for All Children,3
Education (EDUC),EDUC 261A,Organization Theory in Education and Other Social Services,3
Education (EDUC),EDUC 262A,Urban School Leadership and Management 1,3
Education (EDUC),EDUC 262B,School Supervision: Theory and Practice,3
Computer Science (COMPSCI),COMPSCI 199,Supervised Independent Study,1 - 4
Computer Science (COMPSCI),COMPSCI C219D,Concurrent Models of Computation,3
Computer Science (COMPSCI),COMPSCI C249A,Introduction to Embedded Systems,4
Computer Science (COMPSCI),COMPSCI 250,VLSI Systems Design,4
Computer Science (COMPSCI),COMPSCI 252,Graduate Computer Architecture,4
Computer Science (COMPSCI),COMPSCI 260A,User Interface Design and Development,4
Computer Science (COMPSCI),COMPSCI 260B,Human-Computer Interaction Research,3
College Writing Program (COLWRIT),COLWRIT 161,Writing in the Biological Sciences,3
College Writing Program (COLWRIT),COLWRIT 180,Travel Writing,3
College Writing Program (COLWRIT),COLWRIT W180,Writing on Travel,1 - 2
College Writing Program (COLWRIT),COLWRIT 192AC,Advanced Composition: Community-Based Ethics,3
College Writing Program (COLWRIT),COLWRIT 198,Directed Group Study,1 - 4
College Writing Program (COLWRIT),COLWRIT 199,Supervised Independent Study,1 - 4
College Writing Program (COLWRIT),COLWRIT 310,Practicum in Teaching English as a Second Language,3
College Writing Program (COLWRIT),COLWRIT 375,Introduction to Theories and Practices of Teaching College Composition,2
Architecture (ARCH),ARCH 39W,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39X,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39Y,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 39Z,Freshman/Sophomore Seminar,2 - 4
Architecture (ARCH),ARCH 84,Sophomore Seminar,1 or 2
Architecture (ARCH),ARCH 98,Special Group Study,1 - 4
Architecture (ARCH),ARCH 98BC,Berkeley Connect,1
Architecture (ARCH),ARCH 100A,Fundamentals of Architectural Design,6
Architecture (ARCH),ARCH 100B,Fundamentals of Architectural Design,6
Architecture (ARCH),ARCH 100C,Architectural Design III,5
American Studies (AMERSTD),AMERSTD 136Y,A Sense of Place: Four American Worlds,1
American Studies (AMERSTD),AMERSTD 137Y,Changing Media in American Society,1
American Studies (AMERSTD),AMERSTD 138Y,Advertising and the Culture of Consumption: Gender and Race in Commercial Representations of the Self,1
American Studies (AMERSTD),AMERSTD 139AC,Civil Rights and Social Movements in U.S. History,4
American Studies (AMERSTD),AMERSTD 139Y,The Western Film,1
American Studies (AMERSTD),AMERSTD 140Y,American Film Noir,1
American Studies (AMERSTD),AMERSTD 141Y,San Francisco and the Bay Area: The View from the Street,1
American Studies (AMERSTD),AMERSTD 142Y,Community Development in the Bay Area,1
American Studies (AMERSTD),AMERSTD C152,Native American Literature,4
American Studies (AMERSTD),AMERSTD C168,Native American Novelists,1
African American Studies (AFRICAM),AFRICAM 11A,Elementary Swahili,4
African American Studies (AFRICAM),AFRICAM 11B,Elementary Swahili,4
African American Studies (AFRICAM),AFRICAM 12,Intensive Elementary Swahili,8
African American Studies (AFRICAM),AFRICAM 13A,Elementary Zulu,4
African American Studies (AFRICAM),AFRICAM 13B,Elementary Zulu,4
African American Studies (AFRICAM),AFRICAM 14A,Intermediate Zulu,4
African American Studies (AFRICAM),AFRICAM 14B,Intermediate Zulu,4
African American Studies (AFRICAM),AFRICAM 15A,Advanced Swahili,4
African American Studies (AFRICAM),AFRICAM 15B,Advanced Swahili,4
Anthropology (ANTHRO),ANTHRO 110,Theory and Method in Physical Anthropology,4
Anthropology (ANTHRO),ANTHRO 111,Evolution of Human Behavior,4
Anthropology (ANTHRO),ANTHRO 112,Special Topics in Biological Anthropology,4
Anthropology (ANTHRO),ANTHRO 114,History of Anthropological Thought,4
Anthropology (ANTHRO),ANTHRO 115,Introduction to Medical Anthropology,4
Anthropology (ANTHRO),ANTHRO 116,Environmental Effects on Human Health and Disease,4
Anthropology (ANTHRO),ANTHRO 117,The Anthropology of Aging and the Life Course,4
History (HISTORY),HISTORY 166B,Modern France: Old Regime and Revolutionary France,4
History (HISTORY),HISTORY 166C,Modern France,4
History (HISTORY),HISTORY 167A,Modern Germany: Early Modern Germany,4
History (HISTORY),HISTORY 167B,Modern Germany: The Rise and Fall of the Second Reich: Germany 1770-1918,4
History (HISTORY),HISTORY 167C,Modern Germany: Germany 1914 to the Present,4
History (HISTORY),HISTORY 168A,Spain and Portugal: The Spanish and Portuguese Empires in the Golden Age: 1450-1700,4
History (HISTORY),HISTORY 169A,Modern Italy: Renaissance and Baroque Italy 1350-1800,4
History (HISTORY),HISTORY 170,The Netherlands,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 233,Geographic Information Systems for Environmental Science and Management,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C234,Green Chemistry: An Interdisciplonary Approach to Sustainability,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 249,Bioethics&#44; Law&#44; and the Life Sciences,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 250,Environmental History,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 251,International Conservation and Development Policy,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C252,Topics in Science and Technology Studies,3
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM 253,Advanced Readings in Political Ecology,4
Environ Sci&#44; Policy&#44; and Management (ESPM),ESPM C254,Ethnic and Cultural Diversity in Health Status,3
English (ENGLISH),ENGLISH 211,Chaucer,4
English (ENGLISH),ENGLISH 212,Readings in Middle English,4
English (ENGLISH),ENGLISH 217,Shakespeare,4
English (ENGLISH),ENGLISH 218,Milton,4
English (ENGLISH),ENGLISH 243A,Fiction Writing Workshop,4
English (ENGLISH),ENGLISH 243B,Poetry Writing Workshop,4
English (ENGLISH),ENGLISH 243N,Prose Nonfiction Writing Workshop,4
English (ENGLISH),ENGLISH 246C,Graduate Proseminars: Renaissance: Sixteenth century (excluding&#44; or at least not prominently featuring&#44; Skakespeare),4
English (ENGLISH),ENGLISH 246D,Graduate Proseminars: Renaissance: Seventeenth century through Milton,4
Economics (ECON),ECON 218,Seminar in Psychology and Economics,3
Education (EDUC),EDUC 262C,Personnel Administration in School Systems and Social Organizations,3
Education (EDUC),EDUC 262D,Research Group on the Working Lives of Teachers,3
Education (EDUC),EDUC 262F,Organizational Policy and Teachers' Work,3
Education (EDUC),EDUC 262G,Research on the Education of Teachers,3
Education (EDUC),EDUC 262H,Urban School Leadership and Management 2,2
Education (EDUC),EDUC 263A,Legal Issues in Educational Practice,1 - 3
Education (EDUC),EDUC 263B,Legal and Policy Issues in Urban Educational Leadership,3
Education (EDUC),EDUC 265A,Economics of Education and Other Social Services,3
Computer Science (COMPSCI),COMPSCI 261,Security in Computer Systems,3
Computer Science (COMPSCI),COMPSCI 261N,Internet and Network Security,4
Computer Science (COMPSCI),COMPSCI 262A,Advanced Topics in Computer Systems,4
Computer Science (COMPSCI),COMPSCI 262B,Advanced Topics in Computer Systems,3
Computer Science (COMPSCI),COMPSCI 263,Design of Programming Languages,3
Computer Science (COMPSCI),COMPSCI 264,Implementation of Programming Languages,4
Computer Science (COMPSCI),COMPSCI 265,Compiler Optimization and Code Generation,3
Computer Science (COMPSCI),COMPSCI 266,Introduction to System Performance Analysis,3
Computer Science (COMPSCI),COMPSCI C267,Applications of Parallel Computers,3
Computer Science (COMPSCI),COMPSCI 268,Computer Networks,3
Computer Science (COMPSCI),COMPSCI 270,Combinatorial Algorithms and Data Structures,3
Architecture (ARCH),ARCH 100D,Architectural Design IV,5
